GeneID	GSM4318505	GSM4318506	GSM4318507	GSM4318508	GSM4318509	GSM4318510
53637	0.2291	0.1858	0.08646	0.05399	0.05268	0.12
84971	43.02	55.34	39	39.1	40.69	40.14
100302226	3.042	0.7932	1.937	1.613	0	1.435
65095	71.04	90.14	50.77	55.84	54.32	55.11
1032	66.62	70.04	40.93	44.02	41.99	41.66
10053	0.03161	0	0.05368	0	0	0.02982
57153	34.17	40.3	35.6	41.99	43.03	42.78
147727	24.32	35.59	19.11	16.61	20.37	16.11
3609	235.7	279.3	209.4	241	249.4	241.8
81890	61.22	96.95	65.9	77.97	64.93	74.46
1785	112.7	144	105.1	123	120.7	120.2
693223	0	0	0	0	0	0.5954
100616425	0	0	0	0.8164	0	0
406976	7.112	1.855	0	0	0.9201	0.8386
102466737	0	1.045	1.702	1.063	1.037	0.9451
11018	35.88	42.62	31.46	36.61	34.31	35.29
255809	0.4318	0.6142	0.6	0.6245	0.4063	0.7406
10498	75.36	94.47	71.29	82.18	87.62	83.17
78992	35.77	41.07	36.05	36.93	37.96	37.07
90580	25.87	37.83	25.47	25.79	28.08	27.76
6597	194.2	246.6	168.1	196.9	208.4	193.7
115271120	4.585	8.23	4.256	5.654	8.055	6.236
3949	40.22	47.4	37.14	42.17	54.14	45.1
102465534	1.035	1.079	0	1.097	2.142	0.9761
147841	47.74	57.48	33.61	30.3	33.87	31.54
25959	9.81	10.78	6.096	6.598	7.169	6.715
57572	0.1296	0.07724	0.0393	0.1865	0.1341	0.1135
105372273	0.2219	0	0	0	0.4592	0
55908	0	0	0	0	0	0
26526	0.4859	0.8754	0.15	0.3748	0.2743	0.2083
105372274	0	0.1314	0.107	0	0.3912	0.1188
9545	11.36	14.07	5.702	4.579	5.331	4.732
374882	45.31	42.8	42.87	41.94	36.71	42.01
126075	10.75	13.55	10.28	9.029	9.913	11.11
64748	24.88	32.34	22.07	26.88	24.38	26.01
126074	12.4	12.15	10.19	10.03	8.724	10.15
2057	5.1	8.536	4.391	4.201	3.83	4.363
57139	0	0	0	0	0	0
115948	12.67	15	11.73	13.29	13.4	15.1
5589	269.9	330.3	261.3	303.2	282.4	304.6
1995	0.01285	0.0134	0.01091	0.0545	0.05319	0.02424
115950	10.61	15.01	12.04	14.14	12.62	12.55
102465856	1.598	5.834	0	3.389	3.308	3.768
51295	76.09	86.5	79.85	81.98	78.57	84.41
1264	0.07828	0	0.08864	0.166	0.135	0.1477
84337	90.27	91.73	92.45	92.74	88.56	95.89
54	0.3043	0.4127	0.1034	0.1291	0.2835	0.08613
199692	14.95	12.69	9.451	9.285	10.3	8.57
664709	360.8	316.9	350	318	348.6	302.2
401898	1.452	1.942	1.474	1.372	1.698	1.28
55552	8.143	4.468	5.936	5.092	4.652	4.684
126068	0	0	0.01205	0	0.01469	0
126069	3.749	3.911	2.288	1.687	1.761	1.62
126070	7.479	5.011	7.07	5.573	6.427	4.815
90594	4.032	2.586	2.876	2.095	2.441	2.168
7620	0.2247	0.1094	0.1272	0.1748	0.1551	0.1696
90592	22.04	19.97	19.75	13.68	16.8	13.38
284390	1.878	1.002	1.836	1.158	1.831	1.257
101928464	9.906	11.5	10.52	9.193	9.502	8.888
163059	2.424	2.13	1.864	1.862	2.331	1.945
729747	3.047	4.317	2.846	3.097	3.232	2.18
284391	0.05728	0.09957	0.1621	0.1924	0.168	0.1711
388507	6.844	7.478	4.655	4.022	4.461	3.06
105372275	1.641	1.998	1.228	1.492	1.254	1.106
100529855	2.308	1.714	2.039	1.567	1.969	1.359
7568	2.5	1.819	2.177	1.604	2.175	1.427
90589	0.4821	0.5802	0.2205	0.354	0.3454	0.3148
7695	11.03	9.413	10.29	9.269	11.49	7.486
100289333	1.357	1.062	0.8646	1.08	0.5268	1.28
107984139	1.004	0.8978	1.178	0.4564	1.039	1.353
51710	2.758	2.142	1.998	1.911	2.173	1.454
147837	1.494	0.956	0.9475	0.6973	0.9486	0.9585
79973	0.4474	0.419	0.442	0.3099	0.4158	0.3187
90576	8.033	5.54	10.92	9.216	8.858	6.993
10224	12.49	6.167	18.79	14.7	18.1	12.33
163051	4.666	2.649	5.287	4.361	4.749	3.806
163050	8.97	5.728	8.621	7.611	7.223	6.769
105372278	0.7899	0.2247	0.1829	0.2285	0.3716	0.1355
57474	4.857	5.001	3.651	4.318	4.567	4.231
163049	9.917	8.788	9.454	9.747	11.03	8.976
105372279	1.816	2.352	2.239	2.268	2.001	1.824
4125	26.84	34.85	25	29.71	27.69	28.6
84292	65.55	67.29	64.38	65.47	63.8	63.52
51398	67.35	68.65	70.02	66.58	63.99	68.39
1725	152.4	162	140.6	140	153.7	144.1
105372280	1.782	0.7746	0.8829	1.418	1.076	1.821
84261	18.34	19.53	15.47	15.09	16.04	14.2
30000	106.5	131.8	78.59	93.45	96.03	96.49
106633804	14.31	15.8	5.003	3.57	8.71	5.557
26810	2.705	5.643	2.297	2.869	1.866	0.8506
79002	272.5	333.3	308.6	301.9	261.8	286.4
439	134.4	147.3	128.7	138.1	126.3	140.4
54831	0.09416	0.03274	0.07996	0	0.03248	0.02961
29911	7.419	10.01	5.618	6.064	6.423	6.568
100847071	0.9711	1.013	0	1.03	2.01	1.832
3726	30.7	30.22	72.2	75.83	67.18	72.3
7001	308.5	368.1	315.6	354	324.2	354.5
10535	146.4	177.2	155.9	152.9	147.2	161.5
83546	0.268	0.3495	0.2086	0.4027	0.2543	0.295
105372281	0.09816	0.2048	0.7503	0.7288	0.2032	0.2778
22983	7.583	10.95	6.771	7.38	8.252	7.742
102466196	0	0	0.7883	0	0	0
1777	31.79	37.78	25.34	25.46	27.3	26.76
10661	0.1483	0.3481	0.189	0.236	0.3071	0.06997
2639	26.86	30.42	21.58	23.28	24.01	23.69
256126	10.46	10.86	7.805	7.198	8.341	6.322
100847016	0	0	0.6306	0.7876	1.537	0.7005
2193	361.8	428.1	312.5	348.5	326.4	348.8
106144598	113.7	143.1	90.97	104.2	103	110.9
811	1473	1506	1414	1453	1414	1491
102466659	3.322	5.775	0.9404	1.174	1.146	2.089
5886	238.4	328.9	260.6	300	275.7	288.8
90480	138.4	170.1	150	155	131.5	151
199699	0.4738	1.064	0.2785	0.4252	0.07544	0.3782
4784	8.553	7.448	8.449	11.96	12.08	11.42
107985286	0	0	0	0.9129	0.2969	0.8119
4066	1.886	1.794	2.709	2.868	2.541	2.813
105372282	8.953	13.27	12.1	11.75	10.81	11.05
55621	41.66	55.2	42.64	45.62	44.01	44.02
112939	71.73	97.48	97.13	111.5	112.2	112.7
8677	86.54	106.8	102.9	94.84	98.85	96.91
9592	53.4	61.72	201	200.7	206.4	194.7
107985288	0	0	0	0.2452	0	0
773	0.1585	0.1503	0.1101	0.1375	0.1491	0.1835
105372283	0	0	0	0	0	0
107985287	0	0	0	0	0	0
105372284	0.04174	0.1306	0.03545	0	0	0.03938
81576	23.55	33.01	21.73	20.55	21.11	20.49
84245	12.51	15.85	10.45	9.99	11.32	9.054
28974	161.1	175.9	173.7	184	158	175.4
65249	6.055	9.31	6.004	7.685	6.474	7.225
107985334	1.085	1.132	0.8447	1.247	1.497	1.024
284454	0.3005	0.2977	0.4657	0.4621	0.482	0.5952
407013	0.8646	0	0	0	0	0
407018	0	0	0	0	0	0
407010	0	0	0.7343	0	0	0
342977	1.595	1.449	2.228	1.91	2.13	1.844
406957	0.5738	0	0.4873	0	0	0.5413
574457	1.382	0	1.956	2.932	2.384	3.042
79173	10.68	11.84	8.692	8.855	9.847	9.191
54862	32.3	51.1	28.7	31.1	30.8	32.57
79883	0.5062	0.6919	0.2817	0.2962	0.2168	0.3952
90379	63.59	89.78	58.62	66.39	66.81	60.5
5989	7.29	12.49	10.21	10.75	11.1	10.34
107985309	0.2926	0.6103	0.559	0.6206	0.3785	0.345
117579	0	0	0.08875	0	0.05408	0.04929
9466	7.018	7.588	33.02	33.29	34.41	31.14
342979	0.07095	0.02467	0.1004	0.02508	0.0979	0.1115
113230	2.728	3.666	2.788	2.207	2.728	2.574
102466515	0.5304	0.5533	0	0.5625	0	0
646457	0.04517	0.02356	0.07671	0.0479	0.02337	0.04261
90378	106	140.1	114.8	114.1	115.6	109.2
5566	67.53	82.93	62.88	74.63	74.29	74.06
55723	131.9	171.2	134.8	151.4	133.9	147.8
100507373	10.23	11.67	7.22	9.457	10.09	9.999
22859	35.91	46.85	31.73	35.88	35.63	34.71
105372288	0.1102	0	0.09355	0.4673	0	0.1039
101928845	0	0	0	0	0	0
976	22.88	27.9	19.6	23.54	21.89	24.18
10212	236.3	253.8	230.1	228.7	233.5	238
5585	151	190.1	157.4	164	161.8	160.9
5731	0.04467	0	0	0.09475	0.04623	0.08428
10755	65.81	88.8	67.24	69.11	63.15	70.53
3337	119.7	398.9	118.1	130.9	134.5	142.1
9524	170.7	211	190	198.2	194	198.8
693224	76	95.4	80.4	86.07	91.32	91.13
112268253	0.2453	0.1395	0.1704	0.1892	0.0923	0.1683
4713	121.3	130.2	124.6	119.3	104.6	118.5
388512	0.04061	0.04236	0.02299	0	0	0
84658	0	0	0	0	0	0
106635534	104.9	82.89	103	87.17	100.1	92.52
107985308	0	0	0	0	0	0
84449	2.754	3.208	2.14	2.391	2.565	2.025
30817	2.206	2.325	1.342	1.692	1.571	1.513
26664	0	0	0	0	0	0
26659	0	0	0	0	0	0
390892	0	0	0	0	0	0
26333	0	0	0	0	0	0
26658	0	0	0	0	0	0
6511	0	0	0	0	0	0
126402	0	0.03747	0	0	0	0
23581	0	0	0	0	0	0
126370	0	0	0	0	0	0
85360	0.09672	0.1009	0.03286	0.08206	0.06006	0.05474
10994	30.5	35.26	29.36	33.19	30.76	33.24
4854	22.56	25.64	15.43	16.76	19.56	15.95
102465476	0	0.9682	0	0	0.9607	0.8756
79852	0.09156	0.1592	0.311	0.5179	0.3475	0.4031
23476	37.42	46.65	38.98	46.98	50.17	44.61
10270	43.76	44.57	46.2	44.4	46.13	43.96
26993	65	78.71	73.42	62.35	75.47	65.94
58525	17.83	25.42	17.91	21.77	20.56	21.6
100302127	0	1.079	0	0	3.213	0
64926	30.27	47.17	28.03	43.12	34.84	42.46
114770	0	0.07161	0.03887	0.09709	0.1895	0.02159
126410	0.8424	1.172	0.8439	0.9851	0.7154	0.917
11283	0	0.02254	0	0	0	0.02038
4051	0.02113	0.04409	0.07179	0.04483	0.04375	0.06978
66002	0.3802	0.2975	0.3128	0.2142	0.3197	0.3026
26538	0	0	0	0	0	0
26532	0	0	0	0	0	0
388514	0	0.02666	0.0434	0.0542	0	0
284433	0	0	0	0	0	0
26539	0	0	0	0	0	0
105372290	0.3313	2.419	0.8441	0.5271	0.1715	0.6251
652995	0.4092	0.2276	0.278	0.2893	0.3388	0.2058
102724279	0	0.4202	0.4562	0	0	0
105369202	0.2157	0.07499	0.1221	0.07624	0	0
8529	0.8555	1.088	0.6584	0.964	0.6917	0.807
57834	0.2045	0.1551	5.952	7.611	6.504	6.051
126541	0	0	0	0	0	0
105372291	0	0	0.1595	0	0	0
126536	0	0.0197	0.01604	0	0	0.03563
148231	0	0	0	0.03688	0	0
105372292	0	0	0	0	0	0
7171	209.4	222.5	393.5	401.6	429.8	402.1
4218	107	121.4	105.6	110.4	111.7	112
84941	3.297	4.304	2.062	1.989	1.778	1.937
117286	0	0.0926	0.07539	0.09415	0	0.08374
26017	127.2	121.3	126.4	119.3	124	119.2
8907	23.33	26.33	21.25	23.73	24.42	23.66
10365	13.45	16.9	15.74	12.75	15.71	12.42
58513	18.26	24.23	16.21	18.34	19.29	18.4
125972	0.1954	0.2038	0.2074	0.1036	0.3539	0.09217
84167	18.63	21.8	17.97	19.08	19.84	19.32
10523	61.18	77.78	60.43	72.43	71.48	70.65
79939	52.98	55.1	45.7	51.3	56.72	54.48
105372295	2.664	4.026	2.493	3.114	3.657	3.487
9441	15.69	18.84	12.4	12.29	13.52	13.79
105372296	2.726	3.456	1.725	1.247	1.493	1.311
79086	56.28	52.51	48.28	45.55	47.95	48.73
79041	2.543	3.078	3.301	2.366	3.079	2.693
284434	0.01414	0.007374	0	0.01499	0.007316	0.006668
23309	22.77	30.01	20.22	22.7	23.92	22.06
9002	0	0	0	0	0	0
27151	0.0151	0.03938	0.03206	0	0.02344	0.01424
93323	48.08	48.93	47.01	49.23	45.78	46.27
4650	30.22	40.2	23.3	28.29	30.17	27.5
109623483	0	0	0.8184	0	0	0
55850	62.38	62.46	67.66	74.51	65.86	74.46
79629	13.42	16.8	11.35	11.08	10.64	10.42
2063	13.96	20.62	13.85	13.62	13.33	14.39
83878	0.1223	0.1276	0.0742	0.09267	0.1085	0.06594
29086	157.4	193.3	154.4	172.6	150.2	169.7
126549	6.094	9.402	4.506	5.062	4.852	5.327
79575	14.03	23.57	15.67	14.52	16.06	14.52
64981	87.47	114.9	81.81	82.44	76.95	78.75
79016	45.62	53.03	41.55	43.83	45.42	43.91
57719	7.946	9.873	7.499	7.214	8.623	7.336
84705	45.78	66.94	40.01	47.31	43.09	44.33
83483	0.1929	0.2013	0.2107	0.1754	0.08558	0.234
105372298	0	0	0	0	0	0
110806280	0.1904	0.149	0.08085	0.2019	0	0.0449
684	121.2	151.9	123.5	132.2	110.8	132.9
105221694	10.6	12	7.121	6.357	7.864	7.111
93343	53.66	73.43	57.32	59.09	58.62	58.71
100130519	0.344	0.3588	0.2921	0.3648	0.267	0.4056
115861	0	0	0	0	0	0
376497	4.748	7.486	4.019	4.653	4.428	4.642
100507551	7.248	15.04	9.96	11.23	9.525	8.605
25796	47.73	60.07	55.66	55.12	51.11	51.68
199786	2.696	3.794	2.409	2.274	2.678	2.594
79709	76.76	87.8	64.8	67.15	71.14	69.8
23025	0.6765	0.9365	0.451	0.6303	0.5497	0.6561
55201	20.65	31.81	40.53	44.95	41.77	43.33
23149	40.8	55.81	39.9	40.3	45.77	42.81
10331	0.04594	0.07188	0.01951	0	0	0
3640	0.2238	0.1556	0.3802	0.1583	0.1544	0.2815
3718	9.318	12.09	8.303	9.503	9.473	9.846
6142	2782	3036	3206	3078	2970	3148
26780	8.068	23.27	9.27	12.58	12.28	12.98
6528	0.01441	0.01503	0.03672	0.03057	0	0.04079
115098	174.5	273.3	219.3	249.3	198.5	232.6
3780	0.2797	0.5386	0.3654	0.3194	0.1559	0.4668
27106	21.28	23.07	36.91	35.77	37.74	39.1
3594	3.336	3.75	2.148	2.973	3.122	2.903
23031	7.63	11.22	13.75	14.25	17.72	14.15
5296	23.19	29.78	18.81	22.37	21.04	20.42
10437	37.95	41.45	34.07	31.37	36.56	36.7
84769	45.48	51.36	34.21	35.13	35.35	37.77
5864	6	11.88	3.193	3.101	3.262	3.726
102725254	0.227	0.9473	0.1928	0.2408	0	0
5143	0.01027	0.02142	0	0.01089	0.01063	0.009685
729966	0	0	0	0	0	0
80726	0.3452	0.4951	0.342	0.5187	0.7295	0.5563
3727	39.17	60.79	124.5	144.7	109.3	133.8
100422833	0.7426	0	0	0	0.7685	0.7005
25804	215.3	279.6	222.2	242.6	206.2	243.4
105372300	2.931	3.261	2.213	3.178	3.101	2.396
54858	16.63	18.84	9.839	10.1	13.16	9.722
9518	0	0	0	0.03894	0	0
100422943	0	0	0	0	0	0
126364	0	0	0	0	0	0
170463	46.9	75.35	52.44	54.08	49.86	50.55
51477	6.032	7.884	7.638	6.436	7.39	6.376
8178	14.55	17.48	12.62	14.99	15.73	14.81
23770	296.1	322	299.3	284.2	299.4	279.1
79036	68.03	75.16	72.38	75.19	75.27	77.43
7311	256.9	266.4	289.1	277.2	254.2	294.5
55049	25.14	47.25	25.46	28.98	22.64	26.32
9244	0.3625	0.3025	0.3387	0.423	0.4503	0.5472
25789	0.2833	0.6402	0.3608	0.5007	0.4153	0.3563
55295	10.22	13.05	11.79	10.77	11.85	9.871
23373	5.134	8.434	5.875	6.54	6.359	5.992
1311	0	0	0	0	0	0
107985321	0	0	0	0	0	0
5976	96.74	118.3	75.37	89.79	93.05	89.4
10715	0.9383	0.9613	0.868	0.7997	0.9018	0.4742
2657	0.7587	0.7914	0.6443	0.6749	0.8612	0.5541
11316	312	380.5	345.2	356.5	341.9	363.1
54555	92.68	116.8	101	108.4	101.3	111.3
9454	13.58	19.96	15.45	18.45	14.74	16.87
102724360	0.2454	0.5119	0.4167	0.5855	0.5714	0.4629
107985268	0	0	0	0	0	0
10147	62.07	72.04	42.98	37.43	45.71	36.35
93436	74.54	80.93	72.89	75.24	77.11	75.31
284439	12.51	14.59	9.666	8.042	10.76	8.343
54929	35.04	45.47	35.86	36.64	33.37	36.97
4207	10.12	13.18	9.276	9.988	9.746	10.6
100271849	3.366	5.082	3.461	3.382	3.347	3.301
729991	22.83	26.97	21.1	22.16	21.66	22.88
8625	70.8	82.59	71.52	69.23	73.38	73.9
126382	63.61	65.63	63.99	59.16	59.65	63.74
1463	0.01972	0.01028	0.01675	0.04183	0.03061	0.0279
404037	0.04361	0	0.02469	0	0.01505	0.01371
53345	0	0	0	0.0441	0	0.03922
57794	23.58	26.15	21.1	22.85	22.25	21.2
23383	42.71	44.77	32.99	38.8	39.66	37.01
54815	84.12	106.6	78.34	96.33	96.46	96.77
693225	0	0	0	1.395	0	0.6202
83983	11.86	12.77	8.585	10.32	8.203	10.97
51079	648.4	657	691.6	656.7	595.5	667.8
374887	4.957	6.085	3.248	5.303	4.423	3.81
148113	0.1954	0.3293	0.3702	0.2232	0.3734	0.2978
80714	8.924	11.87	6.306	6.972	7.827	7.68
9170	5.231	7.145	5.711	5.31	5.233	4.511
51291	18.97	26.03	17.55	19.71	19.38	19.84
57130	62.89	79.59	57.31	73.55	65.67	73.93
94039	35.65	37.24	39.31	41.45	45.69	40.26
7561	7.094	2.933	7.689	5.016	6.901	5.104
101060187	0	0.02862	0	0	0	0
284440	0.4258	0.4441	0.2034	0.1411	0.4407	0.2259
112267872	0.7768	0.8508	0.7477	0.6591	0.804	0.5496
7608	0.9673	1.225	1.408	1.392	1.073	0.9777
440515	1.387	1.288	1.194	1.007	1.18	0.7705
56242	0.07025	0.07328	0.1342	0.01863	0.01818	0.06627
81931	0.02284	0	0.0388	0.04846	0.02364	0.06465
91120	1.034	0.9524	0.8778	1.078	1.052	0.845
105372308	0.6168	0.2145	0	1.199	0.6384	0.2909
105372309	0	0	0	0	0	0
7643	5.431	5.567	5.98	5.835	5.183	5.678
105372310	0	0	0	0	0	0
90649	0.0162	0	0	0	0	0.01529
105372311	0	0	0	0	0	0
102724427	0	0	0	0	0	0
105372314	0	0	0	0	0	0
664701	0	0	0	0	0	0
100302179	0	0	0	0	0	0
105372317	0	0	0	0	0	0
105372316	0	0	0	0	0	0
100129842	0.498	0.3237	0.3432	0.2067	0.239	0.2042
105372318	0	0	0	0	0	0
199777	0.009236	0.009634	0.007844	0	0	0.008713
105372319	0	0	0	0	0	0
7617	0.1669	0.1305	0.1417	0.118	0.1583	0.223
7639	1.542	1.353	1.885	1.575	1.492	1.142
112268247	0	0	0	0	0	0.04217
80264	10.67	7.353	15.46	9.854	10.76	9.576
148206	26.12	23.84	16.09	17.08	20.15	14.97
170959	10.73	9.376	8.58	7.73	9.21	6.96
7562	3.394	2.652	3.249	2.814	2.644	2.166
148203	0.02684	0.021	0.02849	0.02847	0.03473	0.00633
284443	0.1092	0.1036	0.1602	0.08423	0.1849	0.1124
105372321	0	0.02617	0	0.05321	0.02596	0
400680	0.1511	0.1401	0.07128	0.05341	0.08687	0.04751
353088	3.967	2.613	3.247	1.948	2.772	2.042
101929007	5.348	6.4	2.313	1.604	2.541	1.521
105372323	1.319	1.545	0.5676	0.3832	0.5983	0.3749
400682	5.615	3.785	2.346	1.225	1.925	1.55
163227	15.51	9.88	15.5	11.06	11.04	9.427
641367	0.492	0.5621	0.5372	0.5715	0.4607	0.2873
7594	5.169	4.455	4.775	4.02	3.745	3.719
105372324	0	0	0	0	0	0
105372326	0	0	0	0	0.01409	0
112268249	0.3784	0.07894	0.1285	0.3211	0.235	0.07139
105372325	0	0	0	0	0	0
7757	0	0	0	0	0	0
112268248	0	0	0	0	0	0
113835	0	0	0	0	0	0
163223	0	0	0.0182	0	0.02217	0
105372328	0	0	0	0	0	0
107985324	0	0	0	0	0	0
100287226	0	0	0	0	0	0
105372330	0	0	0	0	0	0
148198	0	0	0.02293	0.02863	0.02794	0.05093
105376917	0	0	0	0	0	0
101929124	0	0	0	0	0	0
100128139	0	0	0	0	0	0
105372331	0	0	0	0	0	0
440518	0	0	0	0	0	0
100996349	0	0	0	0	0	0
374890	0	0	0	0	0	0
57615	0.01487	0	0.06312	0.01577	0.06154	0.02805
7652	0	0.008375	0	0.008516	0	0
646864	0	0.018	0	0	0	0
105372332	0	0	0	0	0	0
388523	0	0	0	0	0	0
101929164	0	0	0	0	0	0
101929144	0	0.03582	0	0	0	0
100129543	0.2354	0.2136	0.2086	0.1737	0.1907	0.1835
440519	11.45	8.15	7.26	7.53	9.478	6.776
100132815	16.05	16.8	10.08	10.63	12.47	10.11
7644	1.736	1.701	1.814	1.543	1.717	1.244
107985285	0.09374	0.07823	0.08757	0.04971	0.05821	0.08843
104472717	0	0.1027	0	0.02611	0.05096	0
105372335	0	0	0	0	0	0
105372334	0	0	0	0	0	0
105372337	0	0.03198	0.02603	0	0.06345	0.08675
105372338	0	0	0	0	0	0
105372339	0	0	0	0	0	0
171392	14.83	10.85	15.73	10.46	12.49	10.9
148213	1.846	1.297	1.898	1.247	1.418	1.201
388524	114.6	113.7	106.3	109.7	104.2	117.3
730087	2.603	3.141	2.016	1.931	2.237	1.734
100505851	0.1581	0.1099	0.08949	0.05588	0.05453	0.0497
9534	3.531	3.209	4.131	2.591	3.276	2.525
100101266	0	0.05246	0.04271	0	0	0
105372345	0	0	0	0	0.1075	0
148189	5.416	7.03	4.6	4.798	4.841	3.89
101927151	1.773	2.53	1.564	1.677	1.819	1.441
105372348	0.07703	0.08035	0.03925	0.01634	0.07973	0
105372347	0.04593	0.03593	0.009751	0.01218	0.03565	0.04333
105372346	0.06616	0	0.01873	0	0	0.0208
107985269	0	0	0	0	0	0
100420587	1.756	2.169	1.269	2.055	1.212	1.752
105372349	0.01367	0.09984	0.02322	0.04351	0.01415	0.0387
102724908	0.326	0.2957	0.1324	0.1804	0.2054	0.2139
107985336	0	0	0	0	0	0
107985335	0	0	0	0	0	0
148145	0	0	0	0	0	0
102724958	0	0	0	0	0	0
100505835	0	0	0	0	0	0
7386	97.4	87	97.74	87.59	90.22	90.51
105372352	0.3192	0.3568	0.2324	0.133	0.1534	0.1936
284395	0	0	0	0	0.1012	0
342865	0	0.02568	0.1672	0.07833	0.1274	0.06967
10775	48.33	46.03	45.49	45.31	44.6	45.15
105372353	0.1416	0.3939	0.04009	0.05007	0	0.1336
79156	12.32	16.82	6.942	7.708	7.637	8.409
83636	8.831	9.615	7.571	7.571	8.355	7.94
107985345	0	0.2723	0.1663	0	0.2702	0
898	19.64	19.91	13.74	15.31	12.8	15.66
8725	53.67	47.69	58.21	52.42	52.85	46.71
107985271	0	0	0	0	0	0
9745	0	0	0	0	0	0
105372354	0	0	0	0	0	0
107985280	0	0	0	0	0	0
105372355	0	0	0	0	0	0
105372358	0	0	0	0	0	0.03197
105372356	0	0	0	0	0	0
57616	3.552	3.497	7.621	7.674	9.237	7.154
107985312	0	0	0	0	0	0
107985311	0	0.01497	0	0.01522	0.01486	0.01354
105372360	0	0	0	0	0	0
100507527	0	0	0	0	0	0
105372361	0	0	0	0	0	0
105372362	0	0	0	0	0	0
105372363	0	0	0	0	0	0
105372364	0	0	0	0	0	0
100996665	0	0	0	0	0	0
105376899	0	0	0	0	0	0
101927411	0.06512	0.04528	0.03687	0.02302	0	0
107985270	0	0	0	0	0	0
22847	18.17	10.58	15.63	13.24	16.8	9.877
400684	2.323	2.562	1.916	1.549	1.855	1.44
147991	6.541	6.141	5.714	5.923	6.468	5.207
9141	72.88	90.72	82	77.58	59.93	67.19
84079	35.1	37.59	27.74	27.44	31.87	25.72
109616972	0.4746	1.98	0.8061	1.007	0	0.4477
388531	0.3345	0.3489	0.4589	0.1365	0.2131	0.267
390916	1.016	0.9552	0.509	0.5121	0.5687	0.5811
105372368	0	0	0	0	0	0
91646	0.009113	0.009506	0	0.01933	0	0
11136	0.03501	0.09129	0.1041	0.01856	0	0.09907
84902	5.943	6.753	5.48	6.179	5.997	5.536
91442	16.86	15.06	13.73	13.17	13.77	13.29
85415	2.903	3.329	1.99	2.199	2.444	2.126
55094	15.57	15.14	14.66	13.36	14.74	12.77
126248	2.509	3.574	1.749	1.966	2.713	1.66
100189006	0	0.8897	0	0	0	0
4037	0	0.04814	0.02613	0	0	0.02902
56301	0	0	0	0	0	0
1050	6.261	6.106	9.677	8.676	9.112	9.844
80054	0.1693	0.2355	0.04792	0.05985	0.05841	0.2129
1054	44.15	36	37.46	33.19	38.06	32.72
5184	31.01	38.22	31.37	34.89	31.89	35.59
105372370	0.5406	0.07049	0.1722	0.1433	0.4197	0
100996681	0.07929	0.1103	0.02245	0	0	0.02493
64377	0	0	0	0	0	0
79047	5.022	5.718	5.799	5.36	5.839	5.151
105372371	0	0	0	0	0	0
26065	56.01	59.24	55.35	51.81	55.82	49.48
9710	4.06	5.289	3.504	4.606	4.984	4.596
2821	93.27	106.9	89.87	97.22	99.84	101
84306	47.48	50.32	48.6	50.12	46.77	50.39
10054	101.3	88.73	102.7	97.88	101.8	88.96
126374	0.2198	0.301	0.2256	0.2575	0.2418	0.3716
100129800	0.2327	0.2697	0.5709	0.1645	0.2409	0.2439
105372374	0	0	0	0.05138	0	0
643719	2.809	3.123	2.202	2.193	2.236	1.572
284402	0.2725	0.2233	0.1488	0.1651	0.2014	0.2387
100130342	0.7013	0.7315	0.5956	0.3719	0.7259	0
55900	13.26	8.588	12.24	7.108	10.13	6.437
339318	5.29	3.169	5.328	3.668	4.412	2.841
148103	4.474	5.035	3.68	3.083	3.245	2.908
400685	2.913	2.785	1.134	1.834	2.198	2.176
100652909	0	0	0	0	0	0
105372377	0	0	0	0	0	0
100652911	0	0	0	0	0	0
102723513	0.4424	0	0.1252	0.1564	0.1526	0.1391
90075	8.114	6.424	6.328	5.297	5.487	4.62
126375	4.515	4.256	1.739	2.172	2.216	1.917
57655	29.18	48.61	32.44	38.07	35.96	35.87
6324	0.1435	0.1711	0.1219	0.09785	0.191	0.1644
3249	0	0	0.02014	0	0	0
100128675	0	0	0	0	0.01415	0
5349	0	0	0.02166	0	0	0
102466205	0	0	0.8247	0	0	0
163175	0.06649	0.06935	0.01882	0.02351	0.04588	0.02091
5348	0.3688	0.1924	0.4699	0.3912	0.2863	0.3914
53822	0	0.09299	0.9085	0.851	0.8304	0.6728
53827	40.17	50.7	59.05	62.51	58.19	63.34
105372379	0	0	0	0.06351	0	0
148109	0	0	0	0	0	0
51599	1.081	1.272	0.6824	0.9698	0.7743	0.6273
105372380	0.5936	0.2064	0	0	0	0.1867
7392	42.64	58	45.16	48.42	44.07	44.79
57817	0	0.3243	0	0.3298	0	0
4099	0.1246	0.2339	0.06349	0.1321	0.07737	0.02351
933	0	0	0.03257	0	0	0
100847070	0	0	0	0	0	0
2864	0	0	0	0	0	0
2865	0	0.03054	0.1492	0.0621	0.0606	0.359
2866	0	0.05832	0.09496	0.05929	0	0.1582
100128682	0	0	0	0	0	0
101927522	0	0	0	0	0	0
2867	0	0	0	0	0	0
388533	0	0	0	0	0	0
93099	0.05028	0.01748	0	0.01778	0	0
374897	0	0.06564	0.02672	0.1335	0	0
26330	9.721	13.6	7.626	8.691	9.384	9.17
100506469	20.75	23.92	19.44	18.84	20.04	19.1
10430	147	175.8	152.2	163.5	137	166.1
495	0.01696	0.05308	0.04322	0.07196	0.03511	0.032
102723617	0	0	0	0	0	0
23354	37.64	43.73	32.19	34.23	35.45	34.9
79171	103.1	154	125.2	145.5	123.8	143.9
